t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8
12.5709,0.127637608545617,0.001324422568913,1.4875885548935,0.987358894654651,0.004808807088919,-0.15364238790279,0.038643339657457,0.229263924423825,0.042011824536202,-0.048088122703842,0.173971547309444,0.380010744723305,-0.059413733164084,-0.477101093949395,-0.038110664815289,-0.034792268001991,0.220747175907555,0.216276268896229,0.023237472835098,2.54997707009596,2.39011293701394,2.5500000222694,2.55000002293936,0.814020924573548,0.005974361234789,0.0900000061082,0.81509535455172,0.005993330312586,0.09000000852224,0.821971854569908,0.004577981040919,0.09000000814372,0.822308094111455,0.0045891108483,0.09000000192644,0.822308085364266,0.004589109640226,0.046600609699885,0.822308077869606,0.004589107180437,0.046574149524595,0.822319194142299,0.004577980954136,0.089999987439688,0.822319185395382,0.00457802965689,0.087400947739794,0.822319177901286,0.00457802965689,0.044788227804393
12.7585,0.133163836790778,0.00248123390812,1.48604530048254,0.988278194131409,0.007592022955479,-0.147593443801601,0.038272053596612,0.139747830782969,0.034861310979252,-0.054616022052516,0.215389236600241,0.420589580077774,-0.055053802280119,-0.457800021978364,-0.046423043635944,-0.02642645184899,-0.192226485011347,0.194069333348871,-0.020874725198144,2.40638857368727,2.54999798598134,2.55000002218581,2.55000002287838,0.808020564394787,0.006000360178761,0.090000006120346,0.809059046250741,0.006036308300978,0.090000008540116,0.817424790846575,0.004547063723332,0.090000008115465,0.817740416820842,0.004567677290613,0.090000001681147,0.817740408073744,0.004567677290522,0.04651886022304,0.81774040057945,0.004567677290155,0.046472902462224,0.817772130511411,0.004547063630889,0.08999998575996,0.817772121764403,0.004547063630979,0.085176358117761,0.817772114270306,0.004547063630979,0.04477672901063
12.9461,0.136058016522394,0.003400151041595,1.48432963663088,0.98923377001713,0.010391518315844,-0.140964975559459,0.037913623401631,0.053853100806626,0.026151187330595,-0.059574285129902,0.179322741991965,0.45700183910881,-0.0589704226343,-0.397954089198892,-0.047266011674105,-0.149951940150071,-1.34125961153194,1.34652838153335,-0.143778697804985,1.56086173367829,2.54999927589158,2.55000002209857,2.55000002281171,0.802008967453917,0.00601159694087,0.09000000611317,0.802997892530361,0.006061153720381,0.09000000854898,0.812895155078982,0.004529635767593,0.090000008097978,0.813182702955525,0.004557713865317,0.09000000146744,0.813182694208451,0.004557713865294,0.046483793421722,0.813182686714249,0.004557713865201,0.04642302815983,0.813242494842646,0.004529635668764,0.089999984013984,0.813242486095616,0.004529635668787,0.083465793070098,0.813242478601519,0.004529635668787,0.044769383585088
13.1338,0.136541928504295,0.004051905877941,1.48211712000954,0.990461092029838,0.011004562558319,-0.132262093314828,0.037046822017143,-0.020813035920506,0.017282901802209,-0.087709018179844,-0.072331095119812,0.709644229201914,-0.085946901077748,-0.409363496767398,-0.048570675200833,0.010805606423179,0.008120820143594,0.000827550038872,-7.35697370169598E-07,2.54999457625989,2.54999963682069,2.55000002200703,2.55000002273765,0.795999345576271,0.006009621877646,0.09000000608869,0.796929160216224,0.006068732314137,0.090000008549516,0.808370606756103,0.004524548322879,0.090000008090725,0.808624730087392,0.004557972868133,0.090000001283449,0.808624721340327,0.004557972868124,0.046486828110658,0.808624713846163,0.004557972868087,0.046414573212365,0.808717946625854,0.004524548216792,0.0899999821798,0.808717937878814,0.004524548216802,0.082279476986272,0.808717930384718,0.004524548216802,0.044765860795064
13.3214,0.134749838777101,0.004430926804338,1.4795121290597,0.991871159659485,0.009716774203955,-0.121735922050965,0.035742912427881,-0.097619862763928,0.008169828777189,-0.08568161625457,-0.070807426225245,0.709799498279498,-0.085947039112969,-0.376008274216819,-0.04273575558979,0.019253318534134,0.008127326934331,0.000804897330572,-2.29269224541804E-07,2.54999822658214,2.5499998031139,2.55000002190912,2.55000002265411,0.790003988660122,0.005995356916149,0.090000006047776,0.790869412496985,0.006059747719239,0.090000008542104,0.803839479271285,0.004531127484818,0.090000008093291,0.804056919321223,0.004567810766169,0.090000001128629,0.804056910574163,0.004567810766164,0.046525717580019,0.804056903080017,0.004567810766145,0.046444362983379,0.804186819255446,0.004531127370409,0.08999998023085,0.8041868105084,0.004531127370414,0.081600204995609,0.804186803014304,0.004531127370414,0.044765976543746
13.509,0.130747320893338,0.004553043631164,1.47699207400609,0.993166081634719,0.0084504532283,-0.111192515813452,0.034437655687292,-0.168168415914174,0.00015153255506,-0.082069212328743,-0.069282536494054,0.709950517142646,-0.085947082129607,-0.342453218717051,-0.037043875327161,0.026976313321134,0.00813028517406,0.000785953988328,-9.62461067305174E-08,2.54999922653347,2.54999988790977,2.55000002180223,2.55000002255904,0.784034747176654,0.005969241483468,0.090000005990388,0.784834564497648,0.006034847999337,0.090000008526902,0.79929039265522,0.004549086616065,0.090000008105356,0.799469829301066,0.004587090020157,0.090000001003688,0.799469820554009,0.004587090020154,0.04660334059594,0.799469813059874,0.004587090020143,0.046514439670946,0.799637732763428,0.004549086492018,0.089999978133789,0.799637724016379,0.004549086492022,0.081382984046773,0.799637716522282,0.004549086492022,0.044769631366321
13.6966,0.12472269302273,0.00445069840932,1.47460246710957,0.994345705394232,0.007205794438316,-0.100633183715298,0.033130961311865,-0.23242120171378,-0.006798824622193,-0.077007781491622,-0.067757091723128,0.71009798176117,-0.085947100187783,-0.308714551568786,-0.031497796044446,0.033971196374031,0.008132420175239,0.000767891099528,-4.66803106447653E-08,2.54999961404741,2.54999993442182,2.55000002168344,2.55000002245012,0.778102405240339,0.005932341936315,0.090000005917075,0.778838901049991,0.005995663447657,0.090000008504382,0.79471282268114,0.00457756997408,0.090000008125929,0.794854648657209,0.004615180643857,0.090000000906799,0.794854639910153,0.004615180643856,0.046724484415372,0.794854632416025,0.004615180643849,0.04662892563019,0.795060162924688,0.00457756983874,0.089999975831648,0.795060154177635,0.004577569838744,0.081564804068696,0.795060146683539,0.004577569838744,0.044776649102276
13.8843,0.116865352523224,0.004155520241636,1.47238473165755,0.995409893366734,0.005982981128818,-0.090059230984338,0.031822737319302,-0.290343770026854,-0.012708598663697,-0.070633935708674,-0.066231246372602,0.710242057330149,-0.085947108946177,-0.274808499912622,-0.026100189062231,0.040234670968417,0.008134253143356,0.000750138848496,-2.51794094214064E-08,2.5499997893613,2.54999996180992,2.55000002154941,2.55000002232464,0.772216645541052,0.005885759699287,0.09000000582827,0.772894989983862,0.005943911066129,0.090000008474952,0.790097033910329,0.004615788770811,0.090000008153942,0.79020317195685,0.004651476700359,0.09000000083566,0.790203163209795,0.004651476700358,0.046898639303858,0.790203155715672,0.004651476700354,0.046796896714917,0.790444374302628,0.00461578862206,0.089999973244705,0.790444365555571,0.004615788622064,0.082092679191243,0.790444358061474,0.004615788622064,0.044786940512875
14.0719,0.107365684624206,0.003698309999863,1.47037618313488,0.996358522188516,0.00478218969023,-0.079471963356386,0.030512891306534,-0.341904715334791,-0.01760564668511,-0.063084905493287,-0.06470505711143,0.710382802132995,-0.085947113670463,-0.240751355940165,-0.020853649667696,0.045763748891914,0.008135944128812,0.000732514363088,-1.47467747555687E-08,2.54999987827044,2.54999997893886,2.55000002139613,2.55000002217938,0.766386021119393,0.005830624421658,0.090000005724342,0.767013636671545,0.005881353312317,0.090000008438981,0.785434038990342,0.004662994919987,0.090000008188287,0.785507787965865,0.004695383990985,0.090000000787572,0.78550777921881,0.004695383990984,0.047142329027844,0.78550777172469,0.004695383990982,0.047034704434138,0.785781379547582,0.004662994755046,0.089999970259473,0.785781370800518,0.004662994755053,0.082919868070422,0.785781363306421,0.004662994755053,0.044800479266448
14.2595,0.0964149709031,0.003109025503528,1.46861001153559,0.997191482540004,0.0036035905584,-0.06887268792039,0.029201330703861,-0.387075688941464,-0.021518312742851,-0.054498482022207,-0.063178550579109,0.710520240141734,-0.085947116437327,-0.206559479705123,-0.015760698965003,0.050555782187564,0.008137551303474,0.000714948104508,-9.20975286291988E-09,2.54999992763056,2.54999999019802,2.55000002121859,2.55000002201039,0.760617934710803,0.00576808640859,0.090000005605636,0.761203875409558,0.005809761261987,0.090000008396817,0.780715581584372,0.00471845740597,0.090000008227842,0.780761479655358,0.004746308310507,0.090000000759516,0.780761470908304,0.004746308310506,0.047483986491829,0.780761463414185,0.004746308310504,0.047371009002027,0.781062922326482,0.004718457221101,0.089999966709962,0.781062913579405,0.004718457221113,0.084002627393055,0.781062906085308,0.004718457221113,0.044817281285572
14.4471,0.084205297386631,0.00241676712045,1.46711526550017,0.997908679099919,0.002447348503503,-0.058262713291653,0.027887962882381,-0.425831411705854,-0.024475413915514,-0.045012953295105,-0.061651742500638,0.710654382281174,-0.085947118165307,-0.17224929423159,-0.010823783633807,0.054608472541299,0.008139098431003,0.000697410292469,-6.04905585893643E-09,2.54999995709621,2.54999999790866,2.55000002101028,2.55000002181282,0.754918626656146,0.005699308054657,0.090000005472519,0.755472992724959,0.005730882684599,0.090000008348816,0.775934140788178,0.004781440796194,0.0900000082715,0.775957835263132,0.004803644392226,0.090000000748229,0.775957826516078,0.004803644392226,0.047974423330218,0.775957819021961,0.004803644392225,0.047857803575351,0.776281481740287,0.004781440586194,0.089999962344144,0.776281472993179,0.004781440586226,0.085297685191533,0.776281465499082,0.004781440586226,0.044837386018054
14.6348,0.070929462283497,0.001649763785167,1.46591683839439,0.998510030533737,0.001313622724705,-0.047643349578847,0.026572695219247,-0.458149685856871,-0.026506226339967,-0.034767038532836,-0.060124644142362,0.710785233888597,-0.085947119300261,-0.137837278630095,-0.006045275113508,0.057919875023268,0.008140596191995,0.000679886885347,-4.13374312537285E-09,2.5499999757515,2.55000000337175,2.55000002076236,2.55000002158053,0.749293172320783,0.005625454335364,0.090000005325428,0.749826577382808,0.005646415342151,0.090000008295356,0.771082955167393,0.004851185620784,0.090000008318191,0.771091069599255,0.004866765663877,0.090000000750266,0.771091060852201,0.004866765663877,0.048711283813079,0.771091053358083,0.004866765663878,0.048596692048299,0.771430296362176,0.004851185378111,0.089999956760085,0.771430287614943,0.004851185378236,0.086760507205078,0.771430280120846,0.004851185378236,0.044860838517013
14.8224,0.056780883381819,0.000835359438488,1.46503545636686,0.998995469493257,0.000202566877652,-0.037015908275968,0.02525543514862,-0.484011405516564,-0.027640471094398,-0.023899821873719,-0.058597264766677,0.710912797666727,-0.085947120075855,-0.103339960571196,-0.001427468614537,0.060488399988914,0.008142049786795,0.000662370716546,-2.9143923641903E-09,2.54999998814737,2.5500000073538,2.55000002046232,2.55000002130569,0.743745489651473,0.005547682669309,0.090000005164903,0.744268591735517,0.00555798564729,0.090000008236858,0.766156064643274,0.00492689052412,0.090000008366898,0.766156054655473,0.004935014943782,0.090000000762068,0.766156045908417,0.004935014943783,0.049903721839808,0.766156038414297,0.004935014943786,0.049810306243991,0.766503406124944,0.004926890237232,0.089999949273889,0.766503396448425,0.004926891166518,0.088344527836289,0.766503388954328,0.004926891166518,0.044887671743477
15.01,0.041953505152006,-1.06700126761145E-10,1.46448766840093,0.999364942619606,-0.00088567092375,-0.026381702123523,0.02393609020715,-0.503400565811206,-0.027908299895859,-0.01255068571314,-0.057069612660265,0.711037074973652,-0.085947120622668,-0.068773908515417,0.003027417914707,0.062312814233206,0.008143461923614,0.000644857878492,-2.10654335911958E-09,2.54999999672098,2.55000001032686,2.55000002009184,2.55000002097809,0.738278357016701,0.005467132634772,0.090000004991636,0.738801459082998,0.005467132652519,0.090000008173802,0.761148368390391,0.005007696252882,0.090000007652692,0.76114835840786,0.005007696247613,0.090000006815495,0.7611483496608,0.005007696247617,0.052073680997377,0.761148342166672,0.005007696247625,0.052073681020175,0.761495710467553,0.005007695657391,0.089999888920228,0.761495701056867,0.005007695391558,0.089999836130268,0.76149569356277,0.005007695391558,0.044917885728147
15.1976,0.026641705598136,-0.00083077986764,1.4642858383699,0.99961841054681,-0.001950948116035,-0.015742044955817,0.022614568077177,-0.516304270524502,-0.027340280603973,-0.000859243826577,-0.05554169560168,0.711158066434306,-0.085947121017908,-0.03415572383563,0.007317244818469,0.063392241753265,0.008144834077574,0.000627346121925,-1.55762299135193E-09,2.55000000284125,2.55000001259736,2.55000001962394,2.55000002058363,0.732893440909792,0.005384916106909,0.090000004806508,0.733426161890946,0.005375297192052,0.090000008106745,0.756055696678459,0.005092671711933,0.090000006564706,0.756064290731255,0.005084067676605,0.090000007865738,0.756064281984176,0.005084067676625,0.056796861795868,0.75606427449,0.005084067676672,0.057216015296553,0.756403040407922,0.005092670059631,0.089999688021905,0.75641163399574,0.005084067061126,0.089999888807304,0.756411626501644,0.005084067061126,0.04494811729918
15.3853,0.011040202901876,-0.001632367956119,1.46443813910063,0.99975584790473,-0.002993127699239,-0.005098251541402,0.021290776628867,-0.522712738272777,-0.02596738253128,0.011034725650448,-0.054013521092705,0.7112757722516,-0.085947121310157,0.000497967114701,0.01143995174286,0.063726164250001,0.008146167089812,0.00060983407261,-1.18378035489624E-09,2.55000000731122,2.55000001437277,2.55000001901861,2.55000002010098,0.727591332526014,0.005302108383778,0.09000000461063,0.728142346022939,0.005283815868007,0.090000008036333,0.750874894272143,0.005180802406316,0.09000000666874,0.75090095478373,0.005163335947526,0.09000000791701,0.750900944789608,0.005163337194567,0.069008565206451,0.75090093480034,0.005163339689661,0.071148312033048,0.751222240488899,0.005180799919023,0.089999543325922,0.751248298872431,0.005163335123309,0.089999853337842,0.751248291378335,0.005163335123309,0.044981224957598
15.5729,-0.004656038096532,-0.002381087399338,1.46494854844934,0.999777243320827,-0.004012078251656,0.00554836258007,0.019964623961831,-0.522619307191954,-0.023820961564219,0.022991347336544,-0.052485096477307,0.71139019237061,-0.085947121532264,0.035170520963409,0.015393558615038,0.063314421418357,0.00814746149113,0.00059232080342,-9.36470227318486E-10,2.5500000106355,2.55000001579621,2.55000001821477,2.55000001949659,0.722371591719115,0.005219740806899,0.090000004405374,0.722948426552646,0.005193919470293,0.090000007963314,0.745603912578304,0.005270981693839,0.090000006770227,0.745656302810069,0.005244651973661,0.08999997203759,0.745681203978363,0.005219740811246,0.09000000520307,0.745707015340613,0.005193919459727,0.090000006004951,0.745951263786453,0.005270976702447,0.089999108499057,0.746003647942901,0.005244650929531,0.089999782239706,0.746003640448804,0.00524465092953,0.045017042655466
15.7605,-0.020251899535499,-0.003054207511639,1.46581684739166,0.999682599420511,-0.00500767394493,0.016196481262911,0.01863601844645,-0.516020438130689,-0.020932745100402,0.034870715773086,-0.050956428999859,0.711501326562454,-0.085947121707969,0.069845285298407,0.019176166587768,0.062157211042294,0.008148717666915,0.000574805615009,-7.87380146598384E-10,2.55000001314895,2.55000001696315,2.55000001711815,2.55000001872079,0.717232796443604,0.005138795275511,0.090000004192408,0.717841691202211,0.005106735350435,0.090000007888549,0.74024190716569,0.005362005412614,0.090000006867734,0.740329193702538,0.00532710910753,0.089999971603662,0.740542408698455,0.005138795279908,0.090000005024811,0.740600280000813,0.0051067353398,0.090000005849528,0.740600272507745,0.005350991278708,0.08810055335181,0.740676541123373,0.005327106819528,0.089999568475852,0.740676533629276,0.005327106819528,0.045055307061525
15.9481,-0.035552204242662,-0.003629954811676,1.46703862012814,0.999471932825936,-0.005979794558796,0.026844787921488,0.01730486876504,-0.502915716346489,-0.017334816808656,0.046532962610664,-0.049427525832427,0.711609174467041,-0.085947121855701,0.104505606654396,0.022785958946767,0.060255088903182,0.008149935944311,0.00055728789919,-7.24786571919392E-10,2.55000001507134,2.55000001793176,2.55000001557382,2.55000001769963,0.712172595519285,0.005060200924318,0.09000000397372,0.712818397965722,0.005023293236489,0.090000007813014,0.734789336827428,0.005452570338262,0.090000006959996,0.734919452634807,0.005409741067731,0.08999997107519,0.73548220776969,0.005060200928765,0.090000004842019,0.735576986775123,0.005023293225689,0.090000005673125,0.735576977610427,0.005023294897318,0.052703954202357,0.735576968863382,0.00509957225999,0.056489904047094,0.735576961369286,0.00509957225999,0.044966672450008
16.1358,-0.050361809473856,-0.004087523479814,1.4686052562051,0.9991452741532,-0.00692832549509,0.037491965696836,0.015971083952876,-0.483307851703316,-0.01305960121883,0.057838323778349,-0.047898394085697,0.711713735610164,-0.085947121991689,0.13913483850075,0.026221201979275,0.057608968510654,0.008151116687823,0.000539766952619,-7.55351433087594E-10,2.55000001655265,2.55000001873942,2.55000001330822,2.55000001631796,0.707187762417442,0.004984833101843,0.090000003751639,0.707873863986745,0.004944533978978,0.090000007737807,0.729248059834334,0.005541276993094,0.090000007045893,0.729427929236074,0.005491523398733,0.08999997042703,0.730497374663349,0.004984833106341,0.090000004656707,0.730632452807308,0.004944533967815,0.090000005454976,0.73063244364261,0.004944533967817,0.050077798840454,0.730632434895562,0.00494453396782,0.050614588253263,0.730632427401466,0.00494453396782,0.044911873015152
16.3234,-0.064485700635547,-0.004407085350764,1.47050395465,0.998702668007926,-0.007853157790774,0.048136697623313,0.014634573439092,-0.457202677370474,-0.008139848148632,0.068647206602457,-0.046369040801962,0.711815009385655,-0.085947122133412,0.173716349222915,0.029480245802092,0.05422012064517,0.008152260458414,0.000522241709297,-9.16388208710317E-10,2.55000001769916,2.55000001941255,2.55000000979858,2.55000001438957,0.702274247751446,0.004913514665996,0.090000003528842,0.703002543233273,0.004871320753472,0.090000007664141,0.723621422630879,0.005626637203455,0.090000007124436,0.723856553728686,0.005571375507388,0.089999969630771,0.725583859992804,0.004913514670546,0.090000004471173,0.725761132065375,0.004871320741933,0.090000005232774,0.725761122900677,0.004871320741933,0.048738456594242,0.725761114153629,0.004871320741934,0.049080063007446,0.725761106659533,0.004871320741934,0.044889242518282
16.511,-0.07772908494575,-0.004569799436667,1.47271773011906,0.99814417297928,-0.008754188129594,0.058777666794667,0.013295247087403,-0.424609147023978,-0.002608616975107,0.078820256839492,-0.044839472918269,0.711912994987334,-0.085947122305349,0.208233530085554,0.032561525146275,0.050090172692458,0.008153368403111,0.000504710188455,-1.31478866757159E-09,2.55000001858736,2.55000001997118,2.55000000394116,2.55000001160254,0.697427228235668,0.004847019515779,0.090000003308352,0.698198090923808,0.004804452309465,0.090000007593344,0.717914335968119,0.00570708666276,0.090000007194744,0.718208389450649,0.005648164278038,0.089999968653476,0.720736840472422,0.004847019520382,0.090000004288009,0.72095667976784,0.004804452297535,0.090000005009027,0.720956670603142,0.004804452297535,0.047949079839543,0.720956661856094,0.004804452297535,0.048187727943611,0.720956654361997,0.004804452297535,0.044869240108173
16.6986,-0.089897484988578,-0.004557820976094,1.47522542105409,0.997469861632539,-0.009631318851628,0.069413556528342,0.011953015236527,-0.385539330553841,0.003500739241108,0.088218425584207,-0.04330969715645,0.712007691237383,-0.085947122552036,0.242669803151467,0.035463560091593,0.0452211077018,0.008154443456344,0.000487168020276,-2.25354391284872E-09,2.55000001927228,2.55000002043102,2.54999999307774,2.55000000742244,0.692641150026856,0.004786078208812,0.090000003093528,0.693453412981667,0.00474467794214,0.090000007526841,0.7121333334047,0.005781002563418,0.090000007256016,0.712487680558184,0.005720708892465,0.089999967456108,0.715950762258952,0.004786078213469,0.090000004110079,0.716212001838037,0.004744677929803,0.090000004786609,0.716211992673339,0.004744677929803,0.047441541529083,0.716211983926291,0.004744677929803,0.047617522920567,0.716211976432194,0.004744677929803,0.04485173458193
16.8863,-0.100796832117712,-0.004354310004691,1.47800169984406,0.996679820500637,-0.010484457958469,0.080043050525199,0.010607788739878,-0.340008408285575,0.010154589769345,0.096703036000982,-0.041779719687765,0.712099096138095,-0.085947122974858,0.277008629070559,0.038184956727483,0.03961526289118,0.008155494828253,0.000469603567907,-4.70980367504468E-09,2.55000001979304,2.5500000208044,2.54999996956404,2.55000000095416,0.687909764552123,0.004731385474732,0.090000002888034,0.688760699013364,0.004692713968303,0.090000007466135,0.706286607273808,0.005846726130893,0.090000007307507,0.70669989389762,0.005787786660563,0.08999996599136,0.711219376779508,0.004731385479444,0.090000003940498,0.711519287882495,0.004692713955542,0.090000004568763,0.711519278717797,0.004692713955542,0.047098608869993,0.711519269970748,0.004692713955542,0.047231869349775,0.711519262476652,0.004692713955542,0.044836586413118
17.0739,-0.110233559664547,-0.003943439443508,1.4810170849844,0.995774150075917,-0.011313519106126,0.09066483301582,0.009259479002964,-0.288034663740282,0.017319042346458,0.104135849774723,-0.040249544955425,0.712187205508398,-0.085947123858535,0.311233514357017,0.040724407641831,0.033275326292782,0.008156557957489,0.000451978017867,-1.2464420370603E-08,2.55000002017629,2.55000002110062,2.54999990614692,2.5499999909726,0.683226155130014,0.004683609422109,0.090000002695794,0.684111437407296,0.004649261606068,0.09000000741279,0.700384017624734,0.005902589649074,0.090000007348491,0.700851754192842,0.005848139704779,0.089999964200659,0.706535767352631,0.004683609426877,0.090000003782589,0.706870026289629,0.004649261592866,0.090000004359073,0.70687001712493,0.004649261592866,0.046862203697849,0.706870008377882,0.004649261592867,0.046963295712263,0.706870000883785,0.004649261592866,0.04482366092629
17.2615,-0.118014695908575,-0.003310402701739,1.48423795522045,0.994752964807146,-0.012118421551661,0.101277588858989,0.00790799801148,-0.229639475029375,0.024959959406106,0.110379132932381,-0.038719170753459,0.712272007884842,-0.085947126197171,0.345328016398401,0.043080691800784,0.026204325912385,0.008157781817996,0.000434140157907,-4.14232006043767E-08,2.55000002043103,2.55000002132109,2.54999969265786,2.54999997674217,0.678582752883517,0.004643402246497,0.090000002520931,0.679496411120134,0.004615026287162,0.090000007368389,0.694437070291087,0.005946947333647,0.090000007378233,0.694951271755806,0.005900482437036,0.089999962009908,0.701892365101308,0.004643402251322,0.090000003639834,0.702255000016128,0.004615026273501,0.090000004161434,0.702254990851429,0.004615026273501,0.046701269221622,0.702254982104381,0.004615026273501,0.046775717580431,0.702254974610284,0.004615026273501,0.044812840996401
17.4491,-0.123947956775105,-0.002441420792598,1.48762656563507,0.993616393124126,-0.012899089904858,0.111880003446434,0.006553258318088,-0.164847305309451,0.033042974285465,0.115295719630498,-0.037188566924664,0.712353463432778,-0.0859471339692,0.347032035074488,0.039990858477571,-0.109638477735146,1.13316233550705,-1.12630470203865,-0.120123375255198,2.55000002050907,2.55000002143209,1.72360117389951,2.54999995152933,0.673971340610528,0.004611412272988,0.09000000236769,0.674905672549863,0.004590738570271,0.090000007334508,0.688458861075544,0.005978209215542,0.090000007395946,0.689007761829083,0.005943509926723,0.089999959323394,0.697280952823437,0.004611412277871,0.090000003515801,0.697664261459996,0.004590738556132,0.090000003979998,0.697664252295297,0.004590738556132,0.046598812586126,0.697664243548249,0.004590738556132,0.046648982045555,0.697664236054152,0.004590738556132,0.044804039944772
17.6368,-0.127929166175583,-0.001336232964619,1.4907797990856,0.992578468961785,-0.012092870846293,0.120905233793947,0.004865457454126,-0.099735419082253,0.040546259181803,0.09472480004124,0.17542101838536,0.501030541615034,-0.108485282475186,0.339283329712996,0.028488915724873,-0.22661347667135,2.11576380994712,-2.11737106015558,-0.225304224708094,2.55000002042305,2.55000002144546,1.00000068082624,2.54999988442162,0.669383419351421,0.004587921259107,0.090000002239066,0.670328974295583,0.004576698254279,0.090000007312104,0.682463370397441,0.005995490678103,0.090000007401285,0.683031422970215,0.005976338858869,0.089999956022597,0.692693031559388,0.004587921264049,0.090000003412985,0.693087563220355,0.004576698239641,0.090000003817807,0.693087554055656,0.004576698239641,0.046544404474613,0.693087545308608,0.004576698239641,0.046570426069209,0.693087537814511,0.004576698239641,0.044797152374045
17.8244,-0.129972133042576,-3.24183302582067E-05,1.49298507680942,0.992079566892804,-0.006785177651084,0.125408480086668,0.00219262574003,-0.036077383712937,0.045891492047743,0.05220644605871,0.572391207167298,0.103758792509739,-0.150757988055671,0.387476800470315,0.007439817516278,-0.064613384683458,0.675415576883391,-0.68797458466031,-0.072009670121108,2.55000002024328,2.5500000214135,2.0546031053313,2.54999963548274,0.664810567633069,0.004572851718352,0.090000002136569,0.665756393698815,0.004572580596769,0.090000007301197,0.676464322534283,0.005999047863159,0.090000007394654,0.67703284214506,0.005998580825154,0.089999951956656,0.688120179836034,0.004572851723354,0.090000003332609,0.688514982638745,0.004572580581609,0.090000003675949,0.688514973474046,0.004572580581609,0.046530911246252,0.688514964726998,0.004572580581609,0.046531529294575,0.688514957232902,0.004572580581609,0.044792084279317
18.012,-0.129964798060349,0.00137914613227,1.49436957826124,0.992027568977823,0.002377610649333,0.125991326761265,-0.001354556660743,0.036622951696981,0.047287387823091,0.040083359637134,0.699116056038006,-0.025322440218504,-0.164268802546262,0.404128721000916,-0.025041865040068,0.001626029479151,-0.092155771460097,-0.106417429437394,0.009754939455098,2.55000001997598,2.55000002134963,2.54999978686132,2.48288986592852,0.660243544609499,0.00456702302357,0.090000002064413,0.66117783527604,0.004578558422775,0.090000007302165,0.670475407324263,0.00598891521002,0.090000007376013,0.671024075412155,0.006008766732906,0.089999946893637,0.683553156807401,0.004567023028633,0.090000003278181,0.683936424231675,0.004578558407071,0.090000003556452,0.683936415066976,0.00457855840707,0.046557272102667,0.683936406319928,0.004578558407071,0.046530687625889,0.683936398825831,0.004578558407071,0.044789048093554
18.1996,-0.12772783047846,0.002743026466404,1.49557667160726,0.992010030899717,0.012342249222359,0.125450548921446,-0.005091870688469,0.112447603727468,0.042588907848308,0.040388443421188,0.681825329246165,-0.045289010614898,-0.162438532012831,0.340309898977099,-0.046998186774538,-0.227398307904572,-2.11513794479382,-2.12001405037473,0.225304152889691,2.55000001961808,2.55000002126324,2.54999993192198,1.00000121973972,0.655671658371376,0.004571886238123,0.090000002028634,0.65658289936072,0.004594935915319,0.090000007315303,0.664510137837694,0.005965269486569,0.090000007345198,0.66501950559268,0.006004569819475,0.08999994048481,0.678981270564152,0.004571886243249,0.090000003254735,0.67934148833263,0.004594935899045,0.09000000346132,0.679341479167931,0.004594935899045,0.046626764933905,0.679341470420883,0.004594935899045,0.046571426912208,0.679341462926786,0.004594935899045,0.044788550863293
18.3873,-0.123391876149136,0.003897781366863,1.49614745358951,0.992334327483966,0.019247816730431,0.121801171819533,-0.008159740509958,0.176298249156873,0.033770872967201,-0.002277164522937,0.28497256841478,-0.443056650764983,-0.120165839907273,0.322239361344745,-0.058589187307363,-0.223399011334543,-2.11899717945351,-2.11204565962089,0.225303826529656,2.55000001916542,2.55000002116093,2.54999997197746,1.00000350466592,0.651084150413749,0.004587507957627,0.090000002029837,0.651962343157006,0.004620556203714,0.090000007338974,0.658579874330699,0.005930263506995,0.090000007303598,0.659033900074917,0.005985605517763,0.089999932269164,0.674393762601335,0.004587507962816,0.090000003262689,0.674720932145786,0.004620556186843,0.090000003387923,0.674720922981087,0.004620556186844,0.04674106994193,0.674720914234039,0.004620556186844,0.046655923094377,0.674720906739943,0.004620556186844,0.044790887840621
18.5749,-0.117183853538091,0.004747523922265,1.49544756769291,0.993420895991187,0.020266903059048,0.112269551801787,-0.009986461084927,0.236758409929352,0.022778076589534,-0.044192404440661,-0.112604281326818,-0.839329221585037,-0.077893209035018,0.343156591900323,-0.066226856903471,0.02586638238031,-0.008711030753045,0.001176195745672,9.63164350314442E-08,2.55000001860763,2.55000002104426,2.54999998953283,2.54999932447926,0.64647082954043,0.004613320873319,0.09000000206567,0.647308248990503,0.004654094166504,0.090000007371227,0.652693716010728,0.005886158319971,0.090000007252642,0.653081203952645,0.005952696122273,0.089999921581075,0.669780441722763,0.004613320878572,0.090000003299963,0.670066837996778,0.004654094149008,0.090000003332639,0.670066828832079,0.004654094149008,0.046905203966467,0.670066820085031,0.004654094149008,0.046788990851035,0.670066812590934,0.004654094149008,0.044796190403463
